127.0.0.1 - - [05/Sep/2026:08:24:51 +0800] "GET /admin/feedback.php HTTP/1.1" 200 1833 "http://localhost:9901/admin/settings.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:24:54 +0800] "GET /admin/feedback.php HTTP/1.1" 200 1833 "http://localhost:9901/admin/settings.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:24:54 +0800] "GET /favicon.ico HTTP/1.1" 404 100 "http://localhost:9901/admin/feedback.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:24:56 +0800] "GET /admin/dashboard.php HTTP/1.1" 200 1485 "http://localhost:9901/admin/feedback.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:24:57 +0800] "GET /admin/resources.php HTTP/1.1" 200 1620 "http://localhost:9901/admin/dashboard.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:24:58 +0800] "GET /admin/categories.php HTTP/1.1" 200 2177 "http://localhost:9901/admin/resources.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:08:25:02 +0800] "GET /admin/users.php HTTP/1.1" 200 1414 "http://localhost:9901/admin/categories.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Sep/2026:09:28:16 +0800] "GET /api/banner/getList HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:16 +0800] "GET /api/category/getList HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:17 +0800] "GET /api/resource/getList HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:17 +0800] "GET /api/resource/getHot HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:17 +0800] "GET /api/resource/recommend HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:18 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:18 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:18 +0800] "GET /api/search/resource?keyword=PPT HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:18 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 404 80 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:19 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:25 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 404 80 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:28:58 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 400 63 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:09 +0800] "GET /api/banner/getList HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:10 +0800] "GET /api/category/getList HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:10 +0800] "GET /api/resource/list HTTP/1.1" 404 78 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:10 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 400 63 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:10 +0800] "GET /api/search/resource?keyword=test HTTP/1.1" 200 116 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:11 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:11 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:11 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:21 +0800] "GET /api/banner/getList HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:21 +0800] "GET /api/category/getList HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:22 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 400 63 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:22 +0800] "GET /api/search/resource?keyword=PPT HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:22 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:22 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:23 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:30 +0800] "GET /api/resource/list HTTP/1.1" 404 78 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:29:30 +0800] "GET /api/resource/getList HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:18 +0800] "GET /api/banner/list HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:18 +0800] "GET /api/banner/getList HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:19 +0800] "GET /api/category/list HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:19 +0800] "GET /api/category/detail?id=1 HTTP/1.1" 200 326 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:20 +0800] "GET /api/category/sub?id=1 HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:20 +0800] "GET /api/resource/list HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:20 +0800] "GET /api/resource/getList HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:21 +0800] "GET /api/resource/detail?id=1 HTTP/1.1" 400 63 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:21 +0800] "GET /api/resource/hot HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:22 +0800] "GET /api/resource/recommend HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:22 +0800] "GET /api/resource/getHot HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:22 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:23 +0800] "GET /api/search/resource?keyword=PPT HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:23 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:24 +0800] "GET /api/vip/getPlans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:24 +0800] "GET /api/user/info HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:24 +0800] "GET /api/user/stats HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:25 +0800] "GET /api/user/vipStatus HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:25 +0800] "GET /api/user/downloads HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:26 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:26 +0800] "GET /api/favorite/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:26 +0800] "GET /api/order/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:27 +0800] "GET /api/feedback/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:27 +0800] "GET /api/auth/wxLogin HTTP/1.1" 404 77 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:38 +0800] "GET /api/user/info HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:43 +0800] "GET /api/user/info HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:33:48 +0800] "GET /api/user/info HTTP/1.1" 500 5 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:38 +0800] "GET /api/banner/list HTTP/1.1" 200 511 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:38 +0800] "GET /api/category/list HTTP/1.1" 200 1166 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:39 +0800] "GET /api/category/detail?id=1 HTTP/1.1" 200 326 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:39 +0800] "GET /api/category/sub?id=1 HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:40 +0800] "GET /api/resource/list HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:40 +0800] "GET /api/resource/hot HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:41 +0800] "GET /api/resource/recommend HTTP/1.1" 200 56 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:42 +0800] "GET /api/search/hot HTTP/1.1" 200 65 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:42 +0800] "GET /api/search/resource?keyword=PPT HTTP/1.1" 200 115 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:43 +0800] "GET /api/vip/plans HTTP/1.1" 200 1055 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:43 +0800] "GET /api/user/info HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:43 +0800] "GET /api/user/stats HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:44 +0800] "GET /api/user/vipStatus HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:44 +0800] "GET /api/user/downloads HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:45 +0800] "GET /api/favorite/check?resource_id=1 HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:45 +0800] "GET /api/favorite/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:45 +0800] "GET /api/order/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:46 +0800] "GET /api/feedback/list HTTP/1.1" 401 60 "-" "curl/8.21.0"
127.0.0.1 - - [05/Sep/2026:09:34:46 +0800] "GET /api/auth/wxLogin HTTP/1.1" 404 77 "-" "curl/8.21.0"
